"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2018-10-08","14:30:00",2879.53,"57 Oct 10 2845 P STO 4.60 | 57 Oct 10 2905 C STO 2.30 | 57 Oct 12 2845 P BTO 8.95 | 57 Oct 12 2905 C BTO 5.85",-800,2863.33,"2018-10-10","09:45:00",-800,"Exited at Specified Time",-547.2,57,1142259.2,45600,"",273.6,273.6,0.466,0.267,-8.04,2,5,-19.38
"2018-10-01","14:30:00",2928.03,"95 Oct 3 2910 P STO 2.35 | 95 Oct 3 2945 C STO 1.35 | 95 Oct 5 2910 P BTO 4.90 | 95 Oct 5 2945 C BTO 3.45",-475,2934.23,"2018-10-03","09:45:00",-520,"Exited at Specified Time",3363,95,1142806.4,45125,"",456,456,0.443,0.124,12.31,1.74,20,-7.37
"2018-09-24","14:30:00",2918.87,"78 Sep 26 2895 P STO 2.85 | 78 Sep 26 2940 C STO 1.40 | 78 Sep 28 2895 P BTO 6.10 | 78 Sep 28 2940 C BTO 3.85",-580,2921.18,"2018-09-26","09:45:00",-550,"Exited at Specified Time",-3088.8,78,1139443.4,45240,"",374.4,374.4,0.427,0.104,-7.84,-2.96,3.45,-6.03
"2018-09-17","14:30:00",2895.59,"98 Sep 19 2875 P STO 2.40 | 98 Sep 19 2915 C STO 1.55 | 98 Sep 21 2875 P BTO 4.75 | 98 Sep 21 2915 C BTO 3.70",-460,2907.61,"2018-09-19","09:45:00",-600,"Exited at Specified Time",12779.2,98,1142532.2,45080,"",470.4,470.4,0.467,0.197,-1.15,-8.24,39.13,-3.26
"2018-09-10","14:30:00",2880.29,"85 Sep 12 2860 P STO 3.20 | 85 Sep 12 2900 C STO 1.70 | 85 Sep 14 2860 P BTO 6.25 | 85 Sep 14 2900 C BTO 3.85",-530,2889.95,"2018-09-12","09:45:00",-525,"Exited at Specified Time",-1241,85,1129753,45050,"",408,408,0.485,0.177,9.71,-1.1,11.32,-4.72
"2018-08-27","14:30:00",2896.47,"115 Aug 29 2880 P STO 2.65 | 115 Aug 29 2920 C STO 1.25 | 115 Aug 31 2880 P BTO 5.00 | 115 Aug 31 2920 C BTO 2.75",-395,2900.78,"2018-08-29","09:45:00",-345,"Exited at Specified Time",-6854,115,1130994,45425,"",552,552,0.503,0.123,10,11.78,2.53,-13.92
"2018-08-20","14:30:00",2858.99,"107 Aug 22 2840 P STO 2.85 | 107 Aug 22 2880 C STO 1.15 | 107 Aug 24 2840 P BTO 5.30 | 107 Aug 24 2880 C BTO 2.80",-420,2860.74,"2018-08-22","09:45:00",-500,"Exited at Specified Time",7532.8,107,1137848,44940,"",513.6,513.6,0.494,0.164,3.8,5.06,21.43,-3.57
"2018-08-13","14:30:00",2832.43,"88 Aug 15 2805 P STO 3.30 | 88 Aug 15 2855 C STO 1.35 | 88 Aug 17 2805 P BTO 6.35 | 88 Aug 17 2855 C BTO 3.30",-510,2823.18,"2018-08-15","09:45:00",-580,"Exited at Specified Time",5315.2,88,1130315.2,44880,"",422.4,422.4,0.482,0.258,2.18,-3.03,23.53,-9.8
"2018-08-06","14:30:00",2850.48,"123 Aug 8 2835 P STO 2.15 | 123 Aug 8 2870 C STO 0.95 | 123 Aug 10 2835 P BTO 4.50 | 123 Aug 10 2870 C BTO 2.15",-365,2855.7,"2018-08-08","09:45:00",-340,"Exited at Specified Time",-4255.8,123,1125000,44895,"",590.4,590.4,0.466,0.195,-0.06,10.19,0,-19.18
"2018-07-30","14:30:00",2807.29,"90 Aug 1 2780 P STO 3.20 | 90 Aug 1 2830 C STO 1.80 | 90 Aug 3 2780 P BTO 6.00 | 90 Aug 3 2830 C BTO 3.90",-500,2820.17,"2018-08-01","09:45:00",-515,"Exited at Specified Time",486,90,1129255.8,45000,"",432,432,0.505,0.205,0.18,-11.71,8,-2
"2018-07-23","14:30:00",2807.58,"87 Jul 25 2790 P STO 2.40 | 87 Jul 25 2825 C STO 1.35 | 87 Jul 27 2790 P BTO 5.10 | 87 Jul 27 2825 C BTO 3.65",-510,2822.03,"2018-07-25","09:45:00",-665,"Exited at Specified Time",12649.8,87,1128769.8,44370,"",417.6,417.6,0.429,0.289,-2.66,8.41,36.27,-8.82
"2018-07-16","14:30:00",2798.51,"106 Jul 18 2780 P STO 2.95 | 106 Jul 18 2820 C STO 1.10 | 106 Jul 20 2780 P BTO 5.30 | 106 Jul 20 2820 C BTO 2.85",-420,2809.69,"2018-07-18","09:45:00",-440,"Exited at Specified Time",1102.4,106,1116120,44520,"",508.8,508.8,0.497,0.174,-3.95,1.15,17.86,-9.52
"2018-07-09","14:30:00",2780.84,"115 Jul 11 2760 P STO 2.55 | 115 Jul 11 2805 C STO 1.35 | 115 Jul 13 2760 P BTO 4.75 | 115 Jul 13 2805 C BTO 2.90",-385,2779.49,"2018-07-11","09:45:00",-450,"Exited at Specified Time",6371,115,1115017.6,44275,"",552,552,0.51,0.227,15.8,5.22,20.78,-14.29
"2018-06-25","14:30:00",2711.95,"60 Jun 27 2675 P STO 5.15 | 60 Jun 27 2745 C STO 2.35 | 60 Jun 29 2675 P BTO 9.35 | 60 Jun 29 2745 C BTO 5.40",-735,2731.03,"2018-06-27","09:45:00",-620,"Exited at Specified Time",-7476,60,1108646.6,44100,"",288,288,0.508,0.16,-11.94,-30.99,7.48,-19.73
"2018-06-18","14:30:00",2773.17,"104 Jun 20 2750 P STO 2.65 | 104 Jun 20 2795 C STO 1.20 | 104 Jun 22 2750 P BTO 4.90 | 104 Jun 22 2795 C BTO 3.10",-425,2770.56,"2018-06-20","09:45:00",-445,"Exited at Specified Time",1081.6,104,1116122.6,44200,"",499.2,499.2,0.481,0.15,-13.87,7.38,9.41,-14.12
"2018-06-11","14:30:00",2786.84,"82 Jun 13 2765 P STO 3.50 | 82 Jun 13 2810 C STO 2.15 | 82 Jun 15 2765 P BTO 6.55 | 82 Jun 15 2810 C BTO 4.40",-540,2788.75,"2018-06-13","09:45:00",-520,"Exited at Specified Time",-2427.2,82,1115041,44280,"",393.6,393.6,0.516,0.145,1.15,6.66,0.93,-10.19
"2018-06-04","14:30:00",2745.45,"98 Jun 6 2725 P STO 2.55 | 98 Jun 6 2765 C STO 1.75 | 98 Jun 8 2725 P BTO 5.00 | 98 Jun 8 2765 C BTO 3.75",-455,2756.22,"2018-06-06","09:45:00",-470,"Exited at Specified Time",529.2,98,1117468.2,44590,"",470.4,470.4,0.491,0.232,7.05,3.78,8.79,-8.79
"2018-05-21","14:30:00",2731.78,"91 May 23 2710 P STO 2.50 | 91 May 23 2755 C STO 1.70 | 91 May 25 2710 P BTO 5.35 | 91 May 25 2755 C BTO 3.60",-485,2714.62,"2018-05-23","09:45:00",-555,"Exited at Specified Time",5496.4,91,1116939,44135,"",436.8,436.8,0.469,0.415,22.42,-3.61,22.68,-20.62
"2018-05-14","14:30:00",2728.95,"78 May 16 2705 P STO 3.00 | 78 May 16 2750 C STO 1.85 | 78 May 18 2705 P BTO 6.05 | 78 May 18 2750 C BTO 4.30",-560,2715.05,"2018-05-16","09:45:00",-670,"Exited at Specified Time",7831.2,78,1111442.6,43680,"",374.4,374.4,0.469,0.31,10.75,-9.52,31.25,-7.14
"2018-05-07","14:30:00",2681.69,"72 May 9 2655 P STO 3.30 | 72 May 9 2710 C STO 1.80 | 72 May 11 2655 P BTO 7.05 | 72 May 11 2710 C BTO 4.10",-615,2680.55,"2018-05-09","09:45:00",-510,"Exited at Specified Time",-8251.2,72,1103611.4,44280,"",345.6,345.6,0.457,0.126,16.92,1.35,9.76,-15.45
"2018-04-30","14:30:00",2659.21,"71 May 2 2630 P STO 4.40 | 71 May 2 2690 C STO 1.80 | 71 May 4 2630 P BTO 8.20 | 71 May 4 2690 C BTO 4.15",-625,2650.01,"2018-05-02","09:45:00",-640,"Exited at Specified Time",383.4,71,1111862.6,44375,"",340.8,340.8,0.502,0.235,12.6,-23.3,16,-4
"2018-04-23","14:30:00",2663.07,"55 Apr 25 2630 P STO 4.55 | 55 Apr 25 2695 C STO 2.40 | 55 Apr 27 2630 P BTO 8.55 | 55 Apr 27 2695 C BTO 6.25",-795,2614.07,"2018-04-25","09:45:00",-855,"Exited at Specified Time",2772,55,1111479.2,43725,"",264,264,0.47,0.703,5.26,-12.33,22.01,-10.06
"2018-04-16","14:30:00",2680.26,"63 Apr 18 2650 P STO 4.45 | 63 Apr 18 2710 C STO 2.45 | 63 Apr 20 2650 P BTO 8.25 | 63 Apr 20 2710 C BTO 5.55",-700,2711.33,"2018-04-18","09:45:00",-780,"Exited at Specified Time",4435.2,63,1108707.2,44100,"",302.4,302.4,0.5,0.485,13.8,10.16,12.86,-14.29
"2018-04-09","14:30:00",2643.21,"42 Apr 11 2600 P STO 6.80 | 42 Apr 11 2685 C STO 3.55 | 42 Apr 13 2600 P BTO 12.25 | 42 Apr 13 2685 C BTO 8.60",-1060,2647.94,"2018-04-11","09:45:00",-745,"Exited at Specified Time",-13633.2,42,1104272,44520,"",201.6,201.6,0.496,0.152,12.71,26.03,32.55,-31.13
"2018-04-02","14:30:00",2561.61,"33 Apr 4 2505 P STO 8.85 | 33 Apr 4 2620 C STO 3.85 | 33 Apr 6 2505 P BTO 16.00 | 33 Apr 6 2620 C BTO 10.05",-1345,2586.07,"2018-04-04","09:45:00",-1455,"Exited at Specified Time",3313.2,33,1117905.2,44385,"",158.4,158.4,0.488,0.138,-7.42,-71.84,10.78,-19.33
"2018-03-19","14:30:00",2703.58,"56 Mar 21 2655 P STO 7.45 | 56 Mar 21 2745 C STO 2.75 | 56 Mar 23 2655 P BTO 12.00 | 56 Mar 23 2745 C BTO 6.05",-795,2714.42,"2018-03-21","09:45:00",-720,"Exited at Specified Time",-4737.6,56,1114592,44520,"",268.8,268.8,0.565,0.198,-10.63,-37.8,4.4,-16.98
"2018-03-12","14:30:00",2782.95,"73 Mar 14 2755 P STO 3.75 | 73 Mar 14 2815 C STO 2.75 | 73 Mar 16 2755 P BTO 6.95 | 73 Mar 16 2815 C BTO 5.50",-605,2769.4,"2018-03-14","09:45:00",-640,"Exited at Specified Time",1854.2,73,1119329.6,44165,"",350.4,350.4,0.522,0.24,3.97,-7.59,7.44,-19.01
"2018-03-05","14:30:00",2714.43,"54 Mar 7 2680 P STO 4.80 | 54 Mar 7 2750 C STO 2.20 | 54 Mar 9 2680 P BTO 9.60 | 54 Mar 9 2750 C BTO 5.45",-815,2713.71,"2018-03-07","09:45:00",-920,"Exited at Specified Time",5151.6,54,1117475.4,44010,"",259.2,259.2,0.465,0.143,-10.19,33.37,16.56,-11.04
"2018-02-26","14:30:00",2773.05,"81 Feb 28 2745 P STO 4.60 | 81 Feb 28 2810 C STO 2.45 | 81 Mar 2 2745 P BTO 7.65 | 81 Mar 2 2810 C BTO 4.70",-540,2752.43,"2018-02-28","09:45:00",-735,"Exited at Specified Time",15017.4,81,1112323.8,43740,"",388.8,388.8,0.571,0.413,10.07,15.68,44.44,-17.59
"2018-02-12","14:30:00",2665.11,"51 Feb 14 2615 P STO 7.30 | 51 Feb 14 2715 C STO 4.00 | 51 Feb 16 2615 P BTO 12.45 | 51 Feb 16 2715 C BTO 7.20",-845,2654.08,"2018-02-14","09:45:00",-985,"Exited at Specified Time",6650.4,51,1097306.4,43095,"",244.8,244.8,0.575,0.157,17.2,28.36,36.69,-9.47
"2018-02-05","14:30:00",2714.34,"45 Feb 7 2650 P STO 8.70 | 45 Feb 7 2760 C STO 3.30 | 45 Feb 9 2650 P BTO 13.85 | 45 Feb 9 2760 C BTO 7.45",-940,2700.69,"2018-02-07","09:45:00",-1195,"Exited at Specified Time",11043,45,1090656,42300,"",216,216,0.563,0.191,-21.07,-26.72,197.87,-4.79
"2018-01-29","14:30:00",2862.84,"71 Jan 31 2840 P STO 3.80 | 71 Jan 31 2890 C STO 1.95 | 71 Feb 2 2840 P BTO 6.95 | 71 Feb 2 2890 C BTO 4.75",-605,2821.78,"2018-01-30","13:05:00",-500,"Above Delta",-8136.6,71,1079613,42955,"",340.8,340.8,0.491,0.81,-5.64,-4.39,14.05,-28.93
"2018-01-22","14:30:00",2822.65,"87 Jan 24 2805 P STO 2.30 | 87 Jan 24 2845 C STO 1.20 | 87 Jan 26 2805 P BTO 4.95 | 87 Jan 26 2845 C BTO 3.40",-495,2845.39,"2018-01-24","09:45:00",-610,"Exited at Specified Time",9169.8,87,1087749.6,43065,"",417.6,417.6,0.419,0.456,-1.14,13.49,32.32,-3.03
"2018-01-08","14:30:00",2746.79,"131 Jan 10 2735 P STO 1.70 | 131 Jan 10 2760 C STO 1.20 | 131 Jan 12 2735 P BTO 3.20 | 131 Jan 12 2760 C BTO 2.85",-325,2743.11,"2018-01-10","09:45:00",-425,"Exited at Specified Time",11842.4,131,1078579.8,42575,"",628.8,628.8,0.479,0.209,-0.48,4.12,43.08,-6.15
"2017-12-18","14:30:00",2691.57,"132 Dec 20 2680 P STO 1.75 | 132 Dec 20 2705 C STO 1.20 | 132 Dec 22 2680 P BTO 3.25 | 132 Dec 22 2705 C BTO 2.80",-320,2682.31,"2017-12-20","09:45:00",-380,"Exited at Specified Time",6652.8,132,1066737.4,42240,"",633.6,633.6,0.488,0.422,10.11,5.65,25,-9.38
"2017-12-11","14:30:00",2657.75,"118 Dec 13 2645 P STO 1.90 | 118 Dec 13 2675 C STO 1.25 | 118 Dec 15 2645 P BTO 3.80 | 118 Dec 15 2675 C BTO 2.80",-355,2668.9,"2017-12-13","09:45:00",-425,"Exited at Specified Time",7127.2,118,1060084.6,41890,"",566.4,566.4,0.477,0.315,0.69,5.56,35.21,-8.45
"2017-12-04","14:30:00",2649.54,"100 Dec 6 2630 P STO 2.15 | 100 Dec 6 2670 C STO 1.20 | 100 Dec 8 2630 P BTO 4.50 | 100 Dec 8 2670 C BTO 2.95",-420,2630.59,"2017-12-06","09:45:00",-450,"Exited at Specified Time",2040,100,1052957.4,42000,"",480,480,0.45,0.425,14.97,-7.65,13.1,-38.1
"2017-11-27","14:30:00",2602.13,"112 Nov 29 2590 P STO 1.80 | 112 Nov 29 2615 C STO 0.80 | 112 Dec 1 2590 P BTO 4.00 | 112 Dec 1 2615 C BTO 2.25",-375,2618.73,"2017-11-28","12:58:00",-375,"Below Delta",-1075.2,112,1050917.4,42000,"",537.6,537.6,0.416,0.621,0.24,-0.53,13.33,-12
"2017-11-20","14:30:00",2583.89,"269 Nov 22 2570 P STO 1.35 | 269 Nov 22 2595 C STO 0.90 | 269 Nov 24 2570 P BTO 2.15 | 269 Nov 24 2595 C BTO 1.55",-155,2597.32,"2017-11-21","10:15:00",-200,"Below Delta",9522.6,269,1051992.6,41695,"",1291.2,1291.2,0.608,0.693,0.64,4.4,35.48,-16.13
"2017-11-13","14:30:00",2585.38,"82 Nov 15 2570 P STO 2.55 | 82 Nov 15 2595 C STO 1.35 | 82 Nov 17 2570 P BTO 5.25 | 82 Nov 17 2595 C BTO 3.60",-505,2560.04,"2017-11-15","09:37:00",-540,"Above Delta",2082.8,82,1042470,41410,"",393.6,393.6,0.441,0.674,-5.77,8.85,22.77,-5.94
"2017-11-06","14:30:00",2591.72,"146 Nov 8 2580 P STO 1.60 | 146 Nov 8 2605 C STO 0.60 | 146 Nov 10 2580 P BTO 3.45 | 146 Nov 10 2605 C BTO 1.45",-280,2587.7,"2017-11-08","09:45:00",-390,"Exited at Specified Time",14658.4,146,1040387.2,40880,"",700.8,700.8,0.449,0.175,-0.37,4.25,44.64,-10.71
"2017-10-30","14:30:00",2572.85,"98 Nov 1 2555 P STO 2.00 | 98 Nov 1 2585 C STO 1.35 | 98 Nov 3 2555 P BTO 4.20 | 98 Nov 3 2585 C BTO 3.20",-415,2586.2,"2017-11-01","09:45:00",-445,"Exited at Specified Time",1999.2,98,1025728.8,40670,"",470.4,470.4,0.453,0.435,-3.32,-4.9,10.84,-12.05
"2017-10-23","14:30:00",2570.99,"123 Oct 25 2560 P STO 1.85 | 123 Oct 25 2585 C STO 0.65 | 123 Oct 27 2560 P BTO 3.70 | 123 Oct 27 2585 C BTO 2.00",-330,2565.66,"2017-10-25","09:45:00",-355,"Exited at Specified Time",1894.2,123,1023729.6,40590,"",590.4,590.4,0.439,0.232,2.87,-7.09,10.61,-6.06
"2017-10-16","14:30:00",2556.19,"147 Oct 18 2545 P STO 1.50 | 147 Oct 18 2570 C STO 0.55 | 147 Oct 20 2545 P BTO 3.05 | 147 Oct 20 2570 C BTO 1.65",-275,2562.73,"2017-10-18","09:45:00",-320,"Exited at Specified Time",5203.8,147,1021835.4,40425,"",705.6,705.6,0.436,0.096,2.4,0.62,27.27,-14.55
"2017-10-09","14:30:00",2546.54,"150 Oct 11 2535 P STO 1.50 | 150 Oct 11 2560 C STO 0.80 | 150 Oct 13 2535 P BTO 3.10 | 150 Oct 13 2560 C BTO 1.80",-270,2550.2,"2017-10-11","09:45:00",-270,"Exited at Specified Time",-1440,150,1016631.6,40500,"",720,720,0.469,0.138,2.06,-4.85,29.63,-5.56
"2017-10-02","14:30:00",2527.42,"140 Oct 4 2515 P STO 1.55 | 140 Oct 4 2540 C STO 0.80 | 140 Oct 6 2515 P BTO 3.40 | 140 Oct 6 2540 C BTO 1.75",-290,2532.5,"2017-10-04","09:45:00",-285,"Exited at Specified Time",-2044,140,1018071.6,40600,"",672,672,0.456,0.145,1.84,6.22,3.45,-22.41
"2017-09-25","14:30:00",2492.82,"107 Sep 27 2480 P STO 2.40 | 107 Sep 27 2505 C STO 1.40 | 107 Sep 29 2480 P BTO 4.50 | 107 Sep 29 2505 C BTO 3.00",-380,2506.36,"2017-09-27","09:45:00",-410,"Exited at Specified Time",2182.8,107,1020115.6,40660,"",513.6,513.6,0.507,0.458,-2.83,-6.57,14.47,-9.21
"2017-09-18","14:30:00",2502.34,"146 Sep 20 2490 P STO 1.85 | 146 Sep 20 2515 C STO 1.15 | 146 Sep 22 2490 P BTO 3.30 | 146 Sep 22 2515 C BTO 2.35",-275,2508.59,"2017-09-20","09:45:00",-340,"Exited at Specified Time",8088.4,146,1017932.8,40150,"",700.8,700.8,0.531,0.278,2.28,-0.17,34.55,-20
"2017-09-11","14:30:00",2486.94,"121 Sep 13 2475 P STO 1.80 | 121 Sep 13 2500 C STO 1.00 | 121 Sep 15 2475 P BTO 3.70 | 121 Sep 15 2500 C BTO 2.30",-330,2494.29,"2017-09-13","09:45:00",-375,"Exited at Specified Time",4283.4,121,1009844.4,39930,"",580.8,580.8,0.467,0.198,13.09,12.42,31.82,-9.09
"2017-08-28","14:30:00",2441.95,"88 Aug 30 2425 P STO 1.85 | 88 Aug 30 2455 C STO 1.05 | 88 Sep 1 2425 P BTO 4.30 | 88 Sep 1 2455 C BTO 3.05",-455,2447.08,"2017-08-30","09:45:00",-490,"Exited at Specified Time",2235.2,88,1005561,40040,"",422.4,422.4,0.395,0.091,4.3,-5.4,21.98,-6.59
"2017-08-21","14:30:00",2425.32,"74 Aug 23 2405 P STO 2.60 | 74 Aug 23 2445 C STO 1.05 | 74 Aug 25 2405 P BTO 5.70 | 74 Aug 25 2445 C BTO 3.30",-545,2449.37,"2017-08-22","13:04:00",-380,"Below Delta",-12920.4,74,1003325.8,40330,"",355.2,355.2,0.406,0.659,-0.05,-0.18,2.75,-33.94
"2017-08-14","14:30:00",2465.87,"103 Aug 16 2445 P STO 2.35 | 103 Aug 16 2480 C STO 1.05 | 103 Aug 18 2445 P BTO 4.60 | 103 Aug 18 2480 C BTO 2.65",-395,2469.71,"2017-08-16","09:45:00",-360,"Exited at Specified Time",-4593.8,103,1016246.2,40685,"",494.4,494.4,0.469,0.119,13.64,10.91,6.33,-10.13
"2017-08-07","14:30:00",2479.37,"127 Aug 9 2470 P STO 1.80 | 127 Aug 9 2490 C STO 0.70 | 127 Aug 11 2470 P BTO 3.90 | 127 Aug 11 2490 C BTO 1.65",-315,2463.1,"2017-08-09","09:42:00",-470,"Above Delta",18465.8,127,1020840,40005,"",609.6,609.6,0.45,0.635,0.31,2.23,53.97,-19.05
"2017-07-31","14:30:00",2473.68,"127 Aug 2 2460 P STO 1.50 | 127 Aug 2 2485 C STO 0.85 | 127 Aug 4 2460 P BTO 3.30 | 127 Aug 4 2485 C BTO 2.10",-315,2476.13,"2017-08-02","09:45:00",-300,"Exited at Specified Time",-3124.2,127,1002374.2,40005,"",609.6,609.6,0.435,0.127,3.84,-2.26,11.11,-12.7
"2017-07-24","14:30:00",2470.95,"150 Jul 26 2460 P STO 1.60 | 150 Jul 26 2485 C STO 0.60 | 150 Jul 28 2460 P BTO 3.20 | 150 Jul 28 2485 C BTO 1.55",-265,2479.12,"2017-07-26","09:45:00",-310,"Exited at Specified Time",5310,150,1005498.4,39750,"",720,720,0.463,0.304,-0.5,-1.09,22.64,-11.32
"2017-07-17","14:30:00",2460.4,"115 Jul 19 2450 P STO 1.90 | 115 Jul 19 2475 C STO 0.70 | 115 Jul 21 2450 P BTO 3.90 | 115 Jul 21 2475 C BTO 2.05",-345,2466.95,"2017-07-19","09:45:00",-370,"Exited at Specified Time",1771,115,1000188.4,39675,"",552,552,0.437,0.116,0.23,0.9,11.59,-7.25
"2017-07-10","14:30:00",2429.92,"122 Jul 12 2415 P STO 1.60 | 122 Jul 12 2445 C STO 0.95 | 122 Jul 14 2415 P BTO 3.50 | 122 Jul 14 2445 C BTO 2.20",-325,2442.05,"2017-07-12","09:45:00",-345,"Exited at Specified Time",1268.8,122,998417.4,39650,"",585.6,585.6,0.447,0.336,-0.67,5.41,20,-4.62
"2017-06-26","14:30:00",2441.44,"122 Jun 28 2430 P STO 1.85 | 122 Jun 28 2455 C STO 0.65 | 122 Jun 30 2430 P BTO 3.90 | 122 Jun 30 2455 C BTO 1.75",-325,2421.45,"2017-06-27","15:53:00",-330,"Above Delta",-561.2,122,997148.6,39650,"",585.6,585.6,0.442,0.754,5.02,-1.88,33.85,-9.23
"2017-06-19","14:30:00",2449.47,"131 Jun 21 2440 P STO 2.05 | 131 Jun 21 2465 C STO 0.70 | 131 Jun 23 2440 P BTO 3.80 | 131 Jun 23 2465 C BTO 1.85",-300,2438.18,"2017-06-21","09:45:00",-380,"Exited at Specified Time",9222.4,131,997709.8,39300,"",628.8,628.8,0.487,0.509,9.4,6.92,35,-6.67
"2017-06-12","14:30:00",2422.85,"93 Jun 14 2400 P STO 2.75 | 93 Jun 14 2440 C STO 1.40 | 93 Jun 16 2400 P BTO 5.00 | 93 Jun 16 2440 C BTO 3.30",-425,2440.01,"2017-06-14","09:45:00",-345,"Exited at Specified Time",-8332.8,93,988487.4,39525,"",446.4,446.4,0.5,0.556,-5.89,-3.03,3.53,-31.76
"2017-06-05","14:30:00",2437.68,"88 Jun 7 2425 P STO 1.30 | 88 Jun 7 2450 C STO 0.80 | 88 Jun 9 2425 P BTO 3.70 | 88 Jun 9 2450 C BTO 2.75",-445,2433.41,"2017-06-07","09:45:00",-550,"Exited at Specified Time",8395.2,88,996820.2,39160,"",422.4,422.4,0.326,0.089,-1.24,-0.15,30.34,-2.25
"2017-05-22","14:30:00",2393.04,"121 May 24 2380 P STO 1.80 | 121 May 24 2405 C STO 1.05 | 121 May 26 2380 P BTO 3.80 | 121 May 26 2405 C BTO 2.20",-325,2400.04,"2017-05-24","09:45:00",-355,"Exited at Specified Time",2468.4,121,988425,39325,"",580.8,580.8,0.475,0.207,5.48,5.83,13.85,-9.23
"2017-05-15","14:30:00",2399.35,"118 May 17 2385 P STO 1.50 | 118 May 17 2410 C STO 1.15 | 118 May 19 2385 P BTO 3.20 | 118 May 19 2410 C BTO 2.60",-325,2382.66,"2017-05-17","09:45:00",-550,"Exited at Specified Time",25417.2,118,985956.6,38350,"",566.4,566.4,0.457,0.5,3.08,5.37,75.38,-16.92
"2017-05-08","14:30:00",2398.19,"102 May 10 2385 P STO 1.55 | 102 May 10 2410 C STO 1.05 | 102 May 12 2385 P BTO 3.75 | 102 May 12 2410 C BTO 2.50",-375,2395.03,"2017-05-10","09:45:00",-370,"Exited at Specified Time",-1489.2,102,960539.4,38250,"",489.6,489.6,0.416,0.116,0.65,-1.75,8,-14.67
"2017-05-01","14:30:00",2392.96,"120 May 3 2380 P STO 1.65 | 120 May 3 2405 C STO 1.25 | 120 May 5 2380 P BTO 3.30 | 120 May 5 2405 C BTO 2.70",-320,2386.26,"2017-05-03","09:45:00",-320,"Exited at Specified Time",-1152,120,962028.6,38400,"",576,576,0.483,0.32,4.3,4.46,14.06,-15.62
"2017-04-24","14:30:00",2375.07,"93 Apr 26 2360 P STO 2.05 | 93 Apr 26 2390 C STO 1.25 | 93 Apr 28 2360 P BTO 4.30 | 93 Apr 28 2390 C BTO 3.05",-415,2388.96,"2017-04-26","09:45:00",-380,"Exited at Specified Time",-4147.8,93,963180.6,38595,"",446.4,446.4,0.449,0.451,21.64,4.74,3.61,-19.28
"2017-04-03","14:30:00",2353.6,"79 Apr 5 2340 P STO 2.45 | 79 Apr 5 2370 C STO 1.00 | 79 Apr 7 2340 P BTO 5.40 | 79 Apr 7 2370 C BTO 2.85",-490,2369.08,"2017-04-05","09:45:00",-405,"Exited at Specified Time",-7473.4,79,967328.4,38710,"",379.2,379.2,0.418,0.352,-0.38,-8.74,0,-18.37
"2017-03-27","14:30:00",2337.86,"64 Mar 29 2315 P STO 2.50 | 64 Mar 29 2355 C STO 1.75 | 64 Mar 31 2315 P BTO 5.45 | 64 Mar 31 2355 C BTO 4.80",-610,2360.53,"2017-03-28","14:00:00",-430,"Below Delta",-12134.4,64,974801.8,39040,"",307.2,307.2,0.415,0.667,-14.87,8.75,0,-30.33
"2017-03-20","14:30:00",2374.1,"97 Mar 22 2360 P STO 1.85 | 97 Mar 22 2385 C STO 1.20 | 97 Mar 24 2360 P BTO 3.80 | 97 Mar 24 2385 C BTO 3.20",-405,2348.98,"2017-03-21","11:37:00",-455,"Above Delta",3918.8,97,986936.2,39285,"",465.6,465.6,0.436,0.738,-0.01,-4.14,14.81,-4.94
"2017-03-06","14:30:00",2375.47,"102 Mar 8 2360 P STO 1.40 | 102 Mar 8 2390 C STO 1.00 | 102 Mar 10 2360 P BTO 3.35 | 102 Mar 10 2390 C BTO 2.80",-385,2371.21,"2017-03-08","09:45:00",-320,"Exited at Specified Time",-7609.2,102,983017.4,39270,"",489.6,489.6,0.39,0.096,-7.89,0.24,1.3,-22.08
"2017-02-27","14:30:00",2369.44,"98 Mar 1 2355 P STO 2.65 | 98 Mar 1 2385 C STO 1.70 | 98 Mar 3 2355 P BTO 4.80 | 98 Mar 3 2385 C BTO 3.40",-395,2382.72,"2017-03-01","09:45:00",-575,"Exited at Specified Time",16699.2,98,990626.6,38710,"",470.4,470.4,0.53,0.304,-2.11,4.21,48.1,-5.06
"2017-02-06","14:30:00",2290.34,"109 Feb 8 2275 P STO 1.40 | 109 Feb 8 2300 C STO 1.30 | 109 Feb 10 2275 P BTO 3.30 | 109 Feb 10 2300 C BTO 2.90",-360,2287.96,"2017-02-08","09:45:00",-300,"Exited at Specified Time",-7586.4,109,973927.4,39240,"",523.2,523.2,0.435,0.139,-3.14,-3.94,2.78,-18.06
"2017-01-30","14:30:00",2276.34,"115 Feb 1 2260 P STO 2.80 | 115 Feb 1 2295 C STO 1.05 | 115 Feb 3 2260 P BTO 4.90 | 115 Feb 3 2295 C BTO 2.25",-340,2287.38,"2017-02-01","09:45:00",-360,"Exited at Specified Time",1196,115,981513.8,39100,"",552,552,0.538,0.196,-8.68,-9.67,19.12,-5.88
